Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY201016C352,.76,Z,0,0,15.04%,84.96%,30.73%,.02,0,-.10,.17,0,"7,873",1.15,.02,19.66%,0,1.14,W,1.16,W,16 OCT 20,352,15.23,I,15.41,Q,SPY201016P352,17.09,C,0,0,86.55%,13.45%,27.47%,-.13,0,-.11,.16,0,"2,753",1.21,.02,18.36%,14.11,,
SPY201016C353,.63,W,0,0,13.54%,86.46%,27.65%,.02,0,-.10,.16,0,"14,299",1.015,.02,19.70%,0,1.01,Z,1.02,P,16 OCT 20,353,16.23,W,16.39,I,SPY201016P353,15.87,A,0,0,87.15%,12.85%,26.25%,-.13,0,-.11,.16,0,"2,709",1.20,.02,19.13%,15.11,,
SPY201016C354,.65,P,0,0,12.09%,87.91%,24.68%,.02,0,-.09,.15,0,"6,306",.885,.02,19.69%,0,.88,Z,.89,I,16 OCT 20,354,17.02,Q,17.16,I,SPY201016P354,29.38,I,-.01,1,89.41%,10.59%,21.60%,-.14,0,-.09,.14,1,"1,518",.98,.01,18.42%,16.11,,
SPY201016C355,.76,A,+.28,12,10.68%,89.32%,21.79%,.02,0,-.08,.14,12,"24,222",.76,.01,19.61%,0,.75,Z,.77,W,16 OCT 20,355,17.84,Q,18.06,Q,SPY201016P355,20.80,C,0,0,91.08%,8.92%,18.19%,-.14,0,-.08,.12,0,"7,725",.84,.01,18.08%,17.11,,
SPY201016C356,.65,M,+.15,10,9.56%,90.44%,19.50%,.01,0,-.08,.13,10,"4,567",.67,.01,19.70%,0,.66,W,.68,W,16 OCT 20,356,18.69,Q,19.03,Z,SPY201016P356,20.63,I,0,0,92.29%,7.71%,15.72%,-.14,0,-.08,.11,0,"1,320",.75,.01,18.02%,18.11,,
SPY201016C357,.45,A,0,0,8.50%,91.50%,17.33%,.01,0,-.07,.12,0,"5,503",.585,.01,19.74%,0,.58,W,.59,P,16 OCT 20,357,19.81,Q,20.03,I,SPY201016P357,22.59,I,0,0,91.97%,8.03%,16.36%,-.14,0,-.08,.11,0,"1,481",.81,.01,19.29%,19.11,,
SPY201016C358,.42,E,0,0,7.55%,92.45%,15.37%,.01,0,-.06,.11,0,"6,472",.51,.01,19.79%,0,.50,W,.52,W,16 OCT 20,358,20.58,I,20.85,Q,SPY201016P358,21.72,A,0,0,94.34%,5.66%,11.52%,-.15,0,-.06,.09,0,762,.605,.01,17.90%,20.11,,
SPY201016C359,.32,I,0,0,6.84%,93.16%,13.92%,.01,0,-.06,.10,0,"7,914",.46,.01,20.00%,0,.45,W,.47,W,16 OCT 20,359,21.58,I,21.89,X,SPY201016P359,25.83,X,-8.43,3,94.31%,5.69%,11.59%,-.15,0,-.07,.09,3,"1,731",.625,.01,18.80%,21.11,,
SPY201016C360,.41,E,+.06,12,5.99%,94.01%,12.20%,.01,0,-.05,.09,12,"30,565",.395,.01,19.99%,0,.39,W,.40,P,16 OCT 20,360,22.32,Z,22.66,Z,SPY201016P360,25.00,P,0,0,97.67%,2.33%,4.74%,-.15,0,-.04,.04,0,"5,142",.38,.01,15.55%,22.11,,
SPY201016C361,.30,Q,0,0,5.41%,94.59%,11.02%,.01,0,-.05,.08,0,"10,564",.355,.01,20.19%,0,.35,X,.36,P,16 OCT 20,361,23.28,Z,23.71,Z,SPY201016P361,30.02,E,+6.83,10,97.67%,2.33%,4.74%,-.15,0,-.04,.04,10,826,.385,.01,16.23%,23.11,,
SPY201016C362,.27,D,0,0,4.84%,95.16%,9.85%,.01,0,-.05,.08,0,"38,602",.315,.01,20.33%,0,.31,W,.32,P,16 OCT 20,362,24.34,I,24.63,I,SPY201016P362,36.88,A,-1.12,1,97.90%,2.10%,4.27%,-.16,0,-.04,.04,1,376,.375,.00,16.53%,24.11,,
SPY201016C363,.21,I,0,0,4.39%,95.61%,8.93%,.01,0,-.04,.07,0,"11,468",.285,.01,20.55%,0,.28,P,.29,W,16 OCT 20,363,25.45,I,25.75,Q,SPY201016P363,40.80,C,+8.32,10,96.42%,3.58%,7.29%,-.15,0,-.05,.06,10,495,.49,.01,19.45%,25.11,,
SPY201016C364,.21,Z,0,0,3.95%,96.05%,8.03%,.01,0,-.04,.07,0,"6,177",.255,.01,20.72%,0,.25,P,.26,W,16 OCT 20,364,26.31,Q,26.74,Q,SPY201016P364,34.23,A,+11.34,2,97.45%,2.55%,5.17%,-.16,0,-.04,.05,2,121,.415,.00,18.60%,26.11,,
SPY201016C365,.20,I,+.02,8,3.51%,96.49%,7.14%,.01,0,-.04,.06,8,"22,512",.225,.01,20.84%,0,.22,P,.23,W,16 OCT 20,365,27.27,Q,27.66,Z,SPY201016P365,28.70,I,0,0,98.38%,1.62%,3.28%,-.16,0,-.03,.03,0,872,.355,.00,17.56%,27.11,,
SPY201016C366,.14,I,0,0,3.20%,96.80%,6.50%,.01,0,-.03,.06,0,"6,940",.205,.01,21.07%,0,.20,W,.21,W,16 OCT 20,366,28.28,Q,28.55,Q,SPY201016P366,35.27,I,+3.84,10,99.30%,0.70%,1.42%,-.16,0,-.02,.01,10,198,.305,.00,15.81%,28.11,,
SPY201016C367,.17,W,0,0,2.89%,97.11%,5.88%,.00,0,-.03,.05,0,"5,694",.185,.00,21.27%,0,.18,X,.19,W,16 OCT 20,367,29.16,Q,29.53,Q,SPY201016P367,42.47,I,+11.47,1,100.00%,0.00%,0.00%,.00,0,.00,-301.10,1,83,.235,.00,0.05%,29.11,,
SPY201016C368,.14,C,0,0,2.59%,97.41%,5.26%,.00,0,-.03,.05,0,"4,280",.165,.00,21.41%,0,.16,W,.17,W,16 OCT 20,368,30.22,Z,30.48,Q,SPY201016P368,40.89,I,+6.96,2,100.00%,0.00%,0.00%,.00,0,.00,-311.10,2,56,.24,.00,0.05%,30.11,,
SPY201016C369,.15,C,+.03,1,2.41%,97.59%,4.91%,.00,0,-.03,.04,1,"4,254",.155,.00,21.76%,0,.15,Z,.16,W,16 OCT 20,369,31.11,Z,31.53,Q,SPY201016P369,36.68,I,+8.77,3,100.00%,0.00%,0.00%,-.16,0,-.02,.00,3,598,.21,.00,0.05%,31.11,,
SPY201016C370,.13,C,+.02,1,2.13%,97.87%,4.32%,.00,0,-.03,.04,1,"16,235",.135,.00,21.82%,0,.13,X,.14,Q,16 OCT 20,370,32.23,Q,32.59,Z,SPY201016P370,32.96,A,0,0,99.46%,0.54%,1.09%,-.16,0,-.02,.01,0,"3,387",.30,.00,17.28%,32.11,,
SPY201016C371,.10,C,0,0,1.96%,98.04%,3.98%,.00,0,-.02,.04,0,"5,828",.125,.00,22.10%,0,.12,X,.13,W,16 OCT 20,371,33.13,Q,33.55,Q,SPY201016P371,48.20,Z,+9.68,2,100.00%,0.00%,0.00%,-.16,0,-.02,.00,2,30,.23,.00,0.05%,33.11,,
SPY201016C372,.11,I,0,0,1.80%,98.20%,3.65%,.00,0,-.02,.03,0,"4,501",.115,.00,22.34%,0,.11,X,.12,W,16 OCT 20,372,34.03,Q,34.42,Q,SPY201016P372,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-351.10,<empty>,0,.115,.00,0.05%,34.11,,
SPY201016C373,.09,D,0,0,1.64%,98.36%,3.33%,.00,0,-.02,.03,0,"3,819",.105,.00,22.56%,0,.10,W,.11,W,16 OCT 20,373,35.17,Q,35.59,Q,SPY201016P373,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-361.10,<empty>,716,.27,.00,0.05%,35.11,,
SPY201016C374,.09,B,0,0,1.48%,98.52%,3.01%,.00,0,-.02,.03,0,"4,530",.095,.00,22.74%,0,.09,X,.10,Z,16 OCT 20,374,36.04,Q,36.43,Q,SPY201016P374,40.92,I,+3.31,1,100.00%,0.00%,0.00%,-.16,0,-.02,.00,1,11,.125,.00,0.04%,36.11,,
SPY201016C375,.06,N,0,0,1.33%,98.67%,2.70%,.00,0,-.02,.03,0,"21,163",.085,.00,22.88%,0,.08,W,.09,Z,16 OCT 20,375,37.17,Q,37.46,Q,SPY201016P375,38.99,M,0,0,100.00%,0.00%,0.00%,-.16,0,-.02,.00,0,235,.205,.00,0.05%,37.11,,
SPY201016C376,.08,D,0,0,1.30%,98.70%,2.65%,.00,0,-.02,.03,0,"3,723",.085,.00,23.38%,0,.08,W,.09,W,16 OCT 20,376,38.06,Q,38.44,Q,SPY201016P376,23.71,C,+.41,1,100.00%,0.00%,0.00%,-.16,0,-.02,.00,1,3,.14,.00,0.05%,38.11,,
SPY201016C377,.07,X,0,0,1.16%,98.84%,2.35%,.00,0,-.02,.02,0,501,.075,.00,23.47%,0,.07,X,.08,W,16 OCT 20,377,39.14,Q,39.46,Q,SPY201016P377,35.72,C,+12.61,6,100.00%,0.00%,0.00%,-.17,0,-.02,.00,6,10,.19,.00,0.05%,39.11,,
SPY201016C378,.07,P,0,1,1.13%,98.87%,2.30%,.00,0,-.02,.02,1,"1,647",.075,.00,23.95%,0,.07,P,.08,W,16 OCT 20,378,39.89,Q,40.33,I,SPY201016P378,36.68,C,+11.35,5,100.00%,0.00%,0.00%,.00,0,.00,-411.10,5,24,0,.00,0.00%,40.11,,
SPY201016C379,.05,A,0,0,0.99%,99.01%,2.01%,.00,0,-.01,.02,0,"3,059",.065,.00,23.98%,0,.06,W,.07,W,16 OCT 20,379,41.12,Q,41.46,Q,SPY201016P379,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,1,.18,.00,0.05%,41.11,,
SPY201016C380,.04,D,0,0,0.85%,99.15%,1.73%,.00,0,-.01,.02,0,"16,088",.055,.00,23.94%,0,.05,I,.06,Z,16 OCT 20,380,42.25,Q,42.50,I,SPY201016P380,47.23,Z,+1.66,50,100.00%,0.00%,0.00%,.00,0,.00,-431.10,50,"2,354",.265,.00,0.05%,42.11,,
SPY201016C381,.04,P,0,0,0.84%,99.16%,1.70%,.00,0,-.01,.02,0,"1,453",.055,.00,24.40%,0,.05,W,.06,W,16 OCT 20,381,43.09,H,43.55,Q,SPY201016P381,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,10,.21,.00,0.05%,43.11,,
SPY201016C382,.05,M,0,0,0.82%,99.18%,1.66%,.00,0,-.01,.02,0,573,.055,.00,24.86%,0,.05,P,.06,W,16 OCT 20,382,43.93,Q,44.32,Q,SPY201016P382,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,0,.015,.00,0.05%,44.11,,
SPY201016C383,.04,E,0,0,0.69%,99.31%,1.39%,.00,0,-.01,.02,0,470,.045,.00,24.71%,0,.04,P,.05,D,16 OCT 20,383,45.08,Q,45.51,Q,SPY201016P383,48.00,P,+18.22,10,100.00%,0.00%,0.00%,.00,0,.00,-461.10,10,11,.185,.00,0.05%,45.11,,
SPY201016C384,.04,A,0,0,0.67%,99.33%,1.36%,.00,0,-.01,.02,0,122,.045,.00,25.16%,0,.04,W,.05,W,16 OCT 20,384,46.02,Q,46.39,Q,SPY201016P384,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,0,.095,.00,0.05%,46.11,,
SPY201016C385,.02,C,0,0,0.66%,99.34%,1.34%,.00,0,-.01,.02,0,"9,674",.045,.00,25.60%,0,.04,P,.05,W,16 OCT 20,385,47.07,I,47.53,Q,SPY201016P385,51.04,C,+7.85,3,100.00%,0.00%,0.00%,-.17,0,-.02,.00,3,64,.19,.00,0.05%,47.11,,
SPY201016C386,.03,A,0,0,0.53%,99.47%,1.07%,.00,0,-.01,.01,0,359,.035,.00,25.30%,0,.03,W,.04,W,16 OCT 20,386,48.02,Q,48.41,Q,SPY201016P386,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,0,.105,.00,0.05%,48.11,,
SPY201016C387,.03,W,0,0,0.52%,99.48%,1.04%,.00,0,-.01,.01,0,"1,952",.035,.00,25.70%,0,.03,W,.04,W,16 OCT 20,387,49.01,Q,49.42,Q,SPY201016P387,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,0,.105,.00,0.05%,49.11,,
SPY201016C388,.03,Q,0,0,0.51%,99.49%,1.03%,.00,0,-.01,.01,0,258,.035,.00,26.13%,0,.03,W,.04,W,16 OCT 20,388,50.03,Q,50.39,Q,SPY201016P388,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.02,.00,<empty>,0,.10,.00,0.04%,50.11,,
SPY201016C389,.02,Q,0,0,0.38%,99.62%,0.76%,.00,0,-.01,.01,0,87,.025,.00,25.59%,0,.02,W,.03,P,16 OCT 20,389,51.24,Q,51.45,I,SPY201016P389,54.91,I,-9.92,10,100.00%,0.00%,0.00%,.00,0,.00,-521.10,10,11,.235,.00,0.05%,51.11,,
SPY201016C390,.02,N,0,0,0.37%,99.63%,0.75%,.00,0,-.01,.01,0,"12,998",.025,.00,26.01%,0,.02,W,.03,W,16 OCT 20,390,52.03,Q,52.49,Z,SPY201016P390,55.40,N,0,0,100.00%,0.00%,0.00%,.00,0,.00,-531.10,0,"8,173",.15,.00,0.05%,52.11,,
SPY201016C391,.02,W,0,0,0.37%,99.63%,0.76%,.00,0,-.01,.01,0,102,.025,.00,26.50%,0,.02,W,.03,W,16 OCT 20,391,53.02,Z,53.44,Q,SPY201016P391,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-541.10,<empty>,0,.12,.00,0.05%,53.11,,
SPY201016C392,.01,E,0,0,0.36%,99.64%,0.74%,.00,0,-.01,.01,0,723,.025,.00,26.88%,0,.02,W,.03,W,16 OCT 20,392,54.03,Z,54.43,Z,SPY201016P392,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-551.10,<empty>,0,.12,.00,0.05%,54.11,,
SPY201016C395,.02,C,+.01,157,0.34%,99.66%,0.69%,.00,0,-.01,.01,157,"16,426",.025,.00,28.04%,0,.02,Z,.03,W,16 OCT 20,395,57.16,I,57.48,Q,SPY201016P395,66.74,C,-4.85,2,100.00%,0.00%,0.00%,-.17,0,-.02,.00,2,77,.21,.00,0.05%,57.11,,
SPY201016C400,.01,Q,0,1,0.21%,99.79%,0.43%,.00,0,.00,.01,1,"32,918",.015,.00,28.60%,0,.01,W,.02,W,16 OCT 20,400,61.85,Q,62.31,Q,SPY201016P400,71.86,Q,+5.50,22,100.00%,0.00%,0.00%,.00,<empty>,.00,-631.10,22,160,-.03,.00,--,62.11,,
SPY201016C405,.01,I,0,0,0.20%,99.80%,0.40%,.00,0,.00,.01,0,"12,440",.015,.00,30.48%,0,.01,P,.02,W,16 OCT 20,405,66.99,Q,67.39,Q,SPY201016P405,77.20,C,<empty>,2,100.00%,0.00%,0.00%,-.18,0,-.02,.00,2,50,.08,.00,0.05%,67.11,,
SPY201016C410,.01,W,-.01,1,0.07%,99.93%,0.15%,.00,0,.00,.00,1,"6,375",.005,.00,29.42%,0,0,T,.01,W,16 OCT 20,410,72.02,Z,72.45,I,SPY201016P410,0, ,0,<empty>,100.00%,0.00%,0.00%,-.18,0,-.02,.00,<empty>,0,.125,.00,0.04%,72.11,,
SPY201016C415,.01,A,0,2,0.07%,99.93%,0.14%,.00,0,.00,.00,2,"1,650",.005,.00,31.09%,0,0,Z,.01,W,16 OCT 20,415,76.94,Z,77.41,Q,SPY201016P415,84.87,X,-7.56,2,100.00%,0.00%,0.00%,-.18,0,-.02,.00,2,0,.065,.00,0.05%,77.11,,
SPY201016C420,.01,X,-.01,100,0.06%,99.94%,0.13%,.00,0,.00,.00,100,"3,578",.005,.00,32.73%,0,0,Z,.01,X,16 OCT 20,420,81.71,C,82.46,X,SPY201016P420,88.12,X,-103.97,2,100.00%,0.00%,0.00%,.00,<empty>,.00,-831.10,2,0,-.025,.00,--,82.11,,
SPY201016C425,.01,W,-.01,1,0.06%,99.94%,0.12%,.00,0,.00,.00,1,"1,882",.005,.00,34.35%,0,0,T,.01,W,16 OCT 20,425,87.05,Q,87.49,Q,SPY201016P425,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-881.10,<empty>,0,.16,.00,0.05%,87.11,,
SPY201016C430,.01,B,0,5,0.06%,99.94%,0.12%,.00,0,.00,.00,5,"1,061",.005,.00,35.94%,0,0,T,.01,P,16 OCT 20,430,92.05,Q,92.47,Q,SPY201016P430,99.89,X,<empty>,2,100.00%,0.00%,0.00%,.00,0,.00,-931.10,2,0,.15,.00,0.05%,92.11,,
SPY201016C435,.01,A,0,1,0.05%,99.95%,0.11%,.00,0,.00,.00,1,"2,739",.005,.00,37.51%,0,0,T,.01,W,16 OCT 20,435,97.18,Z,97.45,Q,SPY201016P435,0, ,0,<empty>,100.00%,0.00%,0.00%,-.19,0,-.02,.00,<empty>,0,.205,.00,0.05%,97.11,,
SPY201016C440,.01,Q,0,10,0.05%,99.95%,0.10%,.00,0,.00,.00,10,885,.005,.00,39.05%,0,0,T,.01,W,16 OCT 20,440,101.94,Q,102.41,Q,SPY201016P440,0, ,0,<empty>,100.00%,0.00%,0.00%,-.19,0,-.02,.00,<empty>,0,.065,.00,0.05%,102.11,,
SPY201016C445,.01,Q,0,9,0.05%,99.95%,0.10%,.00,0,.00,.00,9,486,.005,.00,40.57%,0,0,T,.01,P,16 OCT 20,445,106.93,Q,107.41,Q,SPY201016P445,136.61,E,-5.48,1,100.00%,0.00%,0.00%,-.19,0,-.02,.00,1,0,.06,.00,0.05%,107.11,,
SPY201016C450,.01,I,0,1,0.05%,99.95%,0.10%,.00,0,.00,.00,1,"1,567",.005,.00,42.07%,0,0,T,.01,P,16 OCT 20,450,111.93,Q,112.41,Q,SPY201016P450,140.04,C,<empty>,1,100.00%,0.00%,0.00%,-.20,0,-.02,.00,1,0,.06,.00,0.05%,112.11,,
SPY201016C455,.02,Q,-.01,1,0.05%,99.95%,0.09%,.00,0,.00,.00,1,284,.005,.00,43.55%,0,0,J,.01,W,16 OCT 20,455,116.93,Q,117.45,Q,SPY201016P455,0, ,0,<empty>,100.00%,0.00%,0.00%,-.20,0,-.02,.00,<empty>,0,.08,.00,0.05%,117.11,,
SPY201016C460,.02,W,0,50,0.04%,99.96%,0.09%,.00,0,.00,.00,50,991,.005,.00,45.01%,0,0,J,.01,P,16 OCT 20,460,121.99,H,122.52,X,SPY201016P460,123.94,X,<empty>,2,100.00%,0.00%,0.00%,-.20,0,-.02,.00,2,0,.145,.00,0.05%,122.11,,
SPY201016C465,.03,W,0,35,0.04%,99.96%,0.08%,.00,0,.00,.00,35,431,.005,.00,46.44%,0,0,J,.01,W,16 OCT 20,465,127.02,A,127.50,H,SPY201016P465,143.23,N,<empty>,1,100.00%,0.00%,0.00%,.00,0,.00,-1281.10,1,0,.15,.00,0.05%,127.11,,
SPY201016C470,.01,Q,0,5,0.04%,99.96%,0.08%,.00,0,.00,.00,5,"1,899",.005,.00,47.86%,0,0,J,.01,W,16 OCT 20,470,132.07,A,132.59,N,SPY201016P470,147.60,Z,+6.00,1,100.00%,0.00%,0.00%,-.21,0,-.02,.00,1,3,.22,.00,0.05%,132.11,,
SPY201019C165,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.06,.00,--,172.89,172.59,A,173.07,X,19 OCT 20,165,0,T,.01,W,SPY201019P165,.01,P,0,0,0.06%,99.94%,0.11%,.00,0,.00,.00,0,1,.005,.00,93.38%,0,,
SPY201019C170,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,167.89,167.42,X,168.26,X,19 OCT 20,170,0,T,.01,P,SPY201019P170,0, ,0,<empty>,0.06%,99.94%,0.11%,.00,0,.00,.00,<empty>,0,.005,.00,89.66%,0,,
SPY201019C175,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.20,.00,--,162.89,162.48,X,162.90,N,19 OCT 20,175,0,T,.01,P,SPY201019P175,0, ,0,<empty>,0.06%,99.94%,0.11%,.00,0,.00,.00,<empty>,0,.005,.00,86.04%,0,,
SPY201019C180,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.055,.00,--,157.89,157.60,H,158.07,N,19 OCT 20,180,0,T,.01,P,SPY201019P180,.03,W,<empty>,12,0.06%,99.94%,0.11%,.00,0,.00,.00,12,62,.005,.00,82.53%,0,,
SPY201019C185,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.20,.00,--,152.89,152.48,X,152.90,N,19 OCT 20,185,.01,Z,.01,Z,SPY201019P185,.04,C,<empty>,2,0.11%,99.89%,0.21%,.00,0,.00,.00,2,2,.01,.00,83.37%,0,,
SPY201019C190,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,147.89,147.60,A,148.08,A,19 OCT 20,190,.01,W,.02,W,SPY201019P190,.06,P,<empty>,5,0.15%,99.85%,0.30%,.00,0,.00,.00,5,5,.015,.00,82.55%,0,,
SPY201019C195,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.11,.00,--,142.89,142.54,H,143.02,H,19 OCT 20,195,.01,X,.02,X,SPY201019P195,0, ,0,<empty>,0.16%,99.84%,0.31%,.00,0,.00,.00,<empty>,3,.015,.00,79.07%,0,,
SPY201019C200,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.215,.00,--,137.89,137.43,H,137.92,H,19 OCT 20,200,.01,W,.02,W,SPY201019P200,.07,A,-.03,4,0.16%,99.84%,0.31%,.00,0,.00,.00,4,16,.015,.00,75.70%,0,,
SPY201019C205,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.12,.00,--,132.89,132.55,X,132.99,H,19 OCT 20,205,.01,W,.02,W,SPY201019P205,.02,A,0,0,0.16%,99.84%,0.32%,.00,0,.00,.00,0,71,.015,.00,72.32%,0,,
SPY201019C210,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.095,.00,--,127.89,127.57,H,128.02,X,19 OCT 20,210,.01,W,.02,P,SPY201019P210,.02,A,0,0,0.17%,99.83%,0.32%,.00,0,.00,.00,0,56,.015,.00,69.02%,0,,
SPY201019C215,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.20,.00,--,122.89,122.46,X,122.92,N,19 OCT 20,215,.02,P,.03,W,SPY201019P215,.02,A,0,0,0.26%,99.74%,0.51%,.00,0,-.01,.00,0,6,.025,.00,68.92%,0,,
SPY201019C220,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.21,.00,--,117.89,117.48,Q,117.88,Q,19 OCT 20,220,.02,X,.03,X,SPY201019P220,.10,A,-.02,11,0.27%,99.73%,0.52%,.00,0,-.01,.00,11,11,.025,.00,65.61%,0,,
SPY201019C225,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.11,.00,--,112.89,112.56,Q,113.00,Q,19 OCT 20,225,.02,W,.03,P,SPY201019P225,.09,W,-.01,500,0.27%,99.73%,0.53%,.00,0,-.01,.00,500,507,.025,.00,62.39%,0,,
SPY201019C230,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.18,.00,--,107.89,107.50,Q,107.92,Q,19 OCT 20,230,.03,Z,.04,W,SPY201019P230,.17,Q,+.03,1,0.37%,99.63%,0.72%,.00,0,-.01,.01,1,21,.035,.00,61.21%,0,,
SPY201019C235,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.155,.00,--,102.89,102.52,N,102.95,Q,19 OCT 20,235,.03,W,.04,P,SPY201019P235,.21,W,0,1,0.38%,99.62%,0.74%,.00,0,-.01,.01,1,6,.035,.00,58.06%,0,,
SPY201019C240,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.15,.00,--,97.89,97.52,A,97.96,Q,19 OCT 20,240,.04,Z,.05,W,SPY201019P240,.15,Q,<empty>,1,0.48%,99.52%,0.94%,.00,0,-.01,.01,1,7,.045,.00,56.39%,0,,
SPY201019C245,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.10,.00,--,92.89,92.57,Q,93.01,Q,19 OCT 20,245,.04,W,.06,W,SPY201019P245,.10,W,-.09,1,0.54%,99.46%,1.06%,.00,0,-.01,.01,1,28,.05,.00,53.89%,0,,
SPY201019C250,78.10,M,<empty>,1,94.45%,5.55%,10.69%,.01,0,-.03,.08,1,1,.025,.00,78.28%,87.89,87.74,Q,88.09,Q,19 OCT 20,250,.05,W,.06,W,SPY201019P250,.07,A,0,0,0.60%,99.40%,1.18%,.00,0,-.01,.01,0,51,.055,.00,51.29%,0,,
SPY201019C255,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.025,.00,--,82.89,82.66,Q,83.07,Q,19 OCT 20,255,.06,W,.07,W,SPY201019P255,.11,E,-.13,1,0.72%,99.28%,1.41%,.00,0,-.01,.01,1,35,.065,.00,49.17%,0,,
SPY201019C260,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.105,.00,--,77.89,77.58,Q,77.99,Q,19 OCT 20,260,.08,P,.09,W,SPY201019P260,.09,C,0,0,0.93%,99.07%,1.82%,.00,0,-.02,.01,0,44,.085,.00,47.57%,0,,
SPY201019C265,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.085,.00,--,72.89,72.59,Z,73.02,Q,19 OCT 20,265,.09,W,.11,W,SPY201019P265,.10,C,0,0,1.10%,98.90%,2.16%,.00,0,-.02,.02,0,83,.10,.00,45.34%,0,,
SPY201019C270,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.02,.00,--,67.89,67.70,A,68.04,Q,19 OCT 20,270,.11,W,.12,W,SPY201019P270,.19,W,-.05,1,1.29%,98.71%,2.53%,.00,0,-.02,.02,1,254,.115,.00,43.01%,0,,
SPY201019C275,49.65,X,<empty>,10,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,10,55,-.08,.00,--,62.89,62.60,Z,63.02,Z,19 OCT 20,275,.14,W,.15,W,SPY201019P275,.29,N,-.21,2,1.62%,98.38%,3.18%,.00,0,-.03,.03,2,63,.145,.00,41.14%,0,,
SPY201019C280,42.84,N,<empty>,3,94.96%,5.04%,9.82%,.02,0,-.09,.08,3,1,.16,.00,48.35%,57.89,57.85,Q,58.25,Q,19 OCT 20,280,.17,X,.19,W,SPY201019P280,.24,N,0,0,2.02%,97.98%,3.96%,.00,0,-.03,.03,0,182,.18,.00,39.17%,0,,
SPY201019C285,0, ,0,<empty>,95.79%,4.21%,8.24%,.01,0,-.02,.07,<empty>,0,.02,.00,41.86%,52.89,52.70,N,53.12,Z,19 OCT 20,285,.22,W,.23,W,SPY201019P285,.31,P,0,0,2.53%,97.47%,4.97%,.00,0,-.04,.04,0,"1,498",.225,.00,37.19%,0,,
