,Option Code,LAST,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Volume.1,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,ASK,Exp,Strike
1036,SPY200619C316,1.76,0.23,+.07,"1,187",21.30%,78.70%,44.46%,0.03,-0.1,0.21,"1,187","15,606",1.755,0.02,19.67%,0.0,1.77,1.755,1.75,1.76,19 JUN 20,316
1037,SPY200619C317,1.51,0.2,0,"1,326",18.98%,81.02%,39.57%,0.03,-0.09,0.2,"1,326","14,076",1.495,0.02,19.38%,0.0,1.55,1.495,1.49,1.5,19 JUN 20,317
1038,SPY200619C318,1.28,0.18,+.03,855,16.78%,83.22%,34.95%,0.03,-0.09,0.18,855,"11,473",1.265,0.02,19.11%,0.0,1.3,1.265,1.26,1.27,19 JUN 20,318
1039,SPY200619C319,1.07,0.16,-.04,817,14.74%,85.26%,30.68%,0.02,-0.08,0.17,817,"13,140",1.065,0.02,18.87%,0.0,1.11,1.065,1.06,1.07,19 JUN 20,319
1040,SPY200619C320,0.9,0.14,-.05,"5,585",12.89%,87.11%,26.79%,0.02,-0.07,0.15,"5,585","63,490",0.895,0.02,18.67%,0.0,0.94,0.895,0.89,0.9,19 JUN 20,320
1041,SPY200619C321,0.78,0.12,-.01,798,11.25%,88.75%,23.36%,0.02,-0.06,0.14,798,"8,869",0.755,0.02,18.54%,0.0,0.78,0.755,0.75,0.76,19 JUN 20,321
1042,SPY200619C322,0.63,0.1,-.05,772,9.69%,90.31%,20.09%,0.02,-0.06,0.13,772,"11,928",0.625,0.01,18.35%,0.0,0.65,0.625,0.62,0.63,19 JUN 20,322
1043,SPY200619C323,0.55,0.09,-.01,135,8.38%,91.62%,17.37%,0.01,-0.05,0.11,135,"8,724",0.525,0.01,18.27%,0.0,0.55,0.525,0.52,0.53,19 JUN 20,323
1044,SPY200619C324,0.45,0.08,-.01,34,7.28%,92.72%,15.08%,0.01,-0.05,0.1,34,"5,658",0.445,0.01,18.25%,0.0,0.45,0.445,0.44,0.45,19 JUN 20,324
1045,SPY200619C325,0.38,0.07,-.03,526,6.18%,93.82%,12.78%,0.01,-0.04,0.09,526,"31,270",0.365,0.01,18.12%,0.0,0.38,0.365,0.36,0.37,19 JUN 20,325
1046,SPY200619C326,0.32,0.06,-.03,29,5.29%,94.71%,10.94%,0.01,-0.04,0.08,29,"14,336",0.305,0.01,18.09%,0.0,0.32,0.305,0.3,0.31,19 JUN 20,326
1047,SPY200619C327,0.26,0.05,-.03,320,4.65%,95.35%,9.60%,0.01,-0.03,0.07,320,"7,116",0.265,0.01,18.21%,0.0,0.26,0.265,0.26,0.27,19 JUN 20,327
1048,SPY200619C328,0.21,0.04,-.04,15,4.02%,95.98%,8.28%,0.01,-0.03,0.07,15,"15,794",0.225,0.01,18.26%,0.0,0.21,0.225,0.22,0.23,19 JUN 20,328
1049,SPY200619C329,0.18,0.04,-.03,24,3.39%,96.61%,6.98%,0.01,-0.03,0.06,24,"16,281",0.185,0.01,18.21%,0.0,0.18,0.185,0.18,0.19,19 JUN 20,329
1050,SPY200619C330,0.15,0.03,-.04,810,2.89%,97.11%,5.95%,0.0,-0.02,0.05,810,"89,371",0.155,0.01,18.24%,0.0,0.16,0.155,0.15,0.16,19 JUN 20,330
1051,SPY200619C331,0.13,0.03,-.05,8,2.53%,97.47%,5.21%,0.0,-0.02,0.05,8,"16,188",0.135,0.0,18.39%,0.0,0.14,0.135,0.13,0.14,19 JUN 20,331
1052,SPY200619C332,0.13,0.02,0,120,2.18%,97.82%,4.49%,0.0,-0.02,0.04,120,"15,411",0.115,0.0,18.47%,0.0,0.13,0.115,0.11,0.12,19 JUN 20,332
1053,SPY200619C333,0.1,0.02,-.01,16,1.97%,98.03%,4.06%,0.0,-0.02,0.04,16,"11,635",0.105,0.0,18.74%,0.0,0.1,0.105,0.1,0.11,19 JUN 20,333
1054,SPY200619C334,0.1,0.02,+.02,1,1.78%,98.22%,3.66%,0.0,-0.02,0.03,1,"10,701",0.095,0.0,18.99%,0.0,0.1,0.095,0.09,0.1,19 JUN 20,334
1055,SPY200619C335,0.08,0.02,-.03,273,1.59%,98.41%,3.27%,0.0,-0.01,0.03,273,"24,396",0.085,0.0,19.21%,0.0,0.08,0.085,0.08,0.09,19 JUN 20,335
1056,SPY200619C336,0.07,0.01,-.02,38,1.26%,98.74%,2.58%,0.0,-0.01,0.03,38,"6,500",0.065,0.0,19.00%,0.0,0.08,0.065,0.06,0.07,19 JUN 20,336
1057,SPY200619C337,0.08,0.01,0,0,1.23%,98.77%,2.52%,0.0,-0.01,0.02,0,"9,681",0.065,0.0,19.50%,0.0,0.0,0.065,0.06,0.07,19 JUN 20,337
1058,SPY200619C338,0.07,0.01,-.03,5,1.05%,98.95%,2.15%,0.0,-0.01,0.02,5,"5,757",0.055,0.0,19.56%,0.0,0.07,0.055,0.05,0.06,19 JUN 20,338
1059,SPY200619C339,0.06,0.01,-.01,85,1.02%,98.98%,2.10%,0.0,-0.01,0.02,85,"5,740",0.055,0.0,20.05%,0.0,0.06,0.055,0.05,0.06,19 JUN 20,339
1060,SPY200619C340,0.05,0.01,-.02,530,0.85%,99.15%,1.74%,0.0,-0.01,0.02,530,"64,590",0.045,0.0,20.02%,0.0,0.06,0.045,0.04,0.05,19 JUN 20,340
1061,SPY200619C341,0.05,0.01,-.01,501,0.83%,99.17%,1.70%,0.0,-0.01,0.02,501,"6,259",0.045,0.0,20.49%,0.0,0.05,0.045,0.04,0.05,19 JUN 20,341
1062,SPY200619C342,0.05,0.01,-.03,1,0.82%,99.18%,1.68%,0.0,-0.01,0.02,1,"6,413",0.045,0.0,20.99%,0.0,0.05,0.045,0.04,0.05,19 JUN 20,342
1063,SPY200619C343,0.06,0.01,-.01,53,0.65%,99.35%,1.33%,0.0,-0.01,0.01,53,"5,874",0.035,0.0,20.79%,0.0,0.0,0.035,0.03,0.04,19 JUN 20,343
1064,SPY200619C344,0.04,0.01,-.02,1,0.64%,99.36%,1.31%,0.0,-0.01,0.01,1,"12,198",0.035,0.0,21.27%,0.0,0.04,0.035,0.03,0.04,19 JUN 20,344
1065,SPY200619C345,0.04,0.01,+.01,1,0.63%,99.37%,1.28%,0.0,-0.01,0.01,1,"21,200",0.035,0.0,21.72%,0.0,0.04,0.035,0.03,0.04,19 JUN 20,345
1066,SPY200619C346,0.04,0.01,0,0,0.61%,99.39%,1.25%,0.0,-0.01,0.01,0,"6,638",0.035,0.0,22.17%,0.0,0.0,0.035,0.03,0.04,19 JUN 20,346
1067,SPY200619C347,0.04,0.01,-.01,1,0.60%,99.40%,1.22%,0.0,-0.01,0.01,1,"2,993",0.035,0.0,22.61%,0.0,0.04,0.035,0.03,0.04,19 JUN 20,347
1068,SPY200619C348,0.03,0.01,0,0,0.45%,99.55%,0.91%,0.0,-0.01,0.01,0,"5,557",0.025,0.0,22.21%,0.0,0.0,0.025,0.02,0.03,19 JUN 20,348
1069,SPY200619C349,0.04,0.01,-.01,1,0.44%,99.56%,0.89%,0.0,-0.01,0.01,1,"20,581",0.025,0.0,22.64%,0.0,0.0,0.025,0.02,0.03,19 JUN 20,349
1070,SPY200619C350,0.02,0.0,-.01,300,0.43%,99.57%,0.88%,0.0,-0.01,0.01,300,"23,171",0.025,0.0,23.07%,0.0,0.02,0.025,0.02,0.03,19 JUN 20,350
1071,SPY200619C351,0.03,0.0,+.01,9,0.41%,99.59%,0.85%,0.0,-0.01,0.01,9,"3,554",0.025,0.0,23.45%,0.0,0.0,0.025,0.02,0.03,19 JUN 20,351
1072,SPY200619C352,0.03,0.0,0,10,0.41%,99.59%,0.84%,0.0,-0.01,0.01,10,"2,213",0.025,0.0,23.88%,0.0,0.03,0.025,0.02,0.03,19 JUN 20,352
1073,SPY200619C353,0.03,0.0,0,5,0.41%,99.59%,0.83%,0.0,-0.01,0.01,5,"1,724",0.025,0.0,24.36%,0.0,0.03,0.025,0.02,0.03,19 JUN 20,353
1074,SPY200619C354,0.02,0.0,0,1,0.40%,99.60%,0.81%,0.0,-0.01,0.01,1,"7,280",0.025,0.0,24.76%,0.0,0.02,0.025,0.02,0.03,19 JUN 20,354
1075,SPY200619C355,0.03,0.0,+.01,84,0.39%,99.61%,0.80%,0.0,-0.01,0.01,84,"20,243",0.025,0.0,25.17%,0.0,0.0,0.025,0.02,0.03,19 JUN 20,355
1076,SPY200619C356,0.02,0.0,-.02,2,0.26%,99.74%,0.52%,0.0,0.0,0.01,2,"2,687",0.015,0.0,24.35%,0.0,0.02,0.015,0.01,0.02,19 JUN 20,356
1077,SPY200619C357,0.02,0.0,0,0,0.25%,99.75%,0.51%,0.0,0.0,0.01,0,"5,136",0.015,0.0,24.70%,0.0,0.0,0.015,0.01,0.02,19 JUN 20,357
1078,SPY200619C358,0.01,0.0,0,10,0.24%,99.76%,0.50%,0.0,0.0,0.01,10,"3,313",0.015,0.0,25.09%,0.0,0.01,0.015,0.01,0.02,19 JUN 20,358
1079,SPY200619C359,0.02,0.0,0,4,0.23%,99.77%,0.48%,0.0,0.0,0.01,4,"2,496",0.015,0.0,25.41%,0.0,0.02,0.015,0.01,0.02,19 JUN 20,359
1080,SPY200619C360,0.02,0.0,0,5,0.24%,99.76%,0.49%,0.0,0.0,0.01,5,"22,536",0.015,0.0,25.92%,0.0,0.02,0.015,0.01,0.02,19 JUN 20,360
1081,SPY200619C361,0.01,0.0,0,0,0.23%,99.77%,0.47%,0.0,0.0,0.01,0,"5,106",0.015,0.0,26.26%,0.0,0.0,0.015,0.01,0.02,19 JUN 20,361
1082,SPY200619C362,0.02,0.0,-.01,64,0.23%,99.77%,0.46%,0.0,0.0,0.01,64,"7,750",0.015,0.0,26.65%,0.0,0.0,0.015,0.01,0.02,19 JUN 20,362
1083,SPY200619C363,0.02,0.0,+.01,10,0.22%,99.78%,0.46%,0.0,0.0,0.01,10,"5,418",0.015,0.0,27.03%,0.0,0.0,0.015,0.01,0.02,19 JUN 20,363
1084,SPY200619C364,0.02,0.0,+.01,41,0.23%,99.77%,0.46%,0.0,0.0,0.01,41,"3,761",0.015,0.0,27.50%,0.0,0.02,0.015,0.01,0.02,19 JUN 20,364
1085,SPY200619C365,0.01,0.0,-.01,1,0.22%,99.78%,0.45%,0.0,0.0,0.01,1,"16,011",0.015,0.0,27.87%,0.0,0.0,0.015,0.01,0.02,19 JUN 20,365
1086,SPY200619C366,0.02,0.0,0,400,0.22%,99.78%,0.45%,0.0,0.0,0.01,400,"2,549",0.015,0.0,28.25%,0.0,0.0,0.015,0.01,0.02,19 JUN 20,366
1087,SPY200619C367,0.04,0.0,0,1,0.21%,99.79%,0.44%,0.0,0.0,0.01,1,971,0.015,0.0,28.62%,0.0,0.0,0.015,0.01,0.02,19 JUN 20,367
1088,SPY200619C368,0.01,0.0,-.01,20,0.21%,99.79%,0.43%,0.0,0.0,0.01,20,663,0.015,0.0,28.99%,0.0,0.0,0.015,0.01,0.02,19 JUN 20,368
1089,SPY200619C369,0.02,0.0,+.01,23,0.08%,99.92%,0.16%,0.0,0.0,0.0,23,466,0.005,0.0,26.64%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,369
1090,SPY200619C370,0.01,0.0,0,30,0.08%,99.92%,0.16%,0.0,0.0,0.0,30,"25,383",0.005,0.0,26.98%,0.0,0.01,0.005,0.0,0.01,19 JUN 20,370
1091,SPY200619C371,0.01,0.0,-.01,2,0.08%,99.92%,0.16%,0.0,0.0,0.0,2,964,0.005,0.0,27.33%,0.0,0.01,0.005,0.0,0.01,19 JUN 20,371
1092,SPY200619C375,0.01,0.0,0,2,0.07%,99.93%,0.15%,0.0,0.0,0.0,2,"10,612",0.005,0.0,28.70%,0.0,0.01,0.005,0.0,0.01,19 JUN 20,375
1093,SPY200619C380,0.01,0.0,0,113,0.07%,99.93%,0.14%,0.0,0.0,0.0,113,"12,000",0.005,0.0,30.38%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,380
1094,SPY200619C385,0.01,0.0,0,1,0.07%,99.93%,0.13%,0.0,0.0,0.0,1,"8,607",0.005,0.0,32.02%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,385
1095,SPY200619C390,0.01,0.0,0,1,0.06%,99.94%,0.12%,0.0,0.0,0.0,1,"3,898",0.005,0.0,33.64%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,390
1096,SPY200619C395,0.01,0.0,0,20,0.06%,99.94%,0.12%,0.0,0.0,0.0,20,"5,234",0.005,0.0,35.24%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,395
1097,SPY200619C400,0.01,0.0,-.01,5,0.05%,99.95%,0.11%,0.0,0.0,0.0,5,"5,526",0.005,0.0,36.80%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,400
1098,SPY200619C405,0.02,0.0,0,1,0.05%,99.95%,0.11%,0.0,0.0,0.0,1,"2,125",0.005,0.0,38.34%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,405
1099,SPY200619C410,0.01,0.0,0,1,0.05%,99.95%,0.10%,0.0,0.0,0.0,1,"1,954",0.005,0.0,39.86%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,410
1100,SPY200619C415,0.01,0.0,-.01,1,0.05%,99.95%,0.10%,0.0,0.0,0.0,1,"1,476",0.005,0.0,41.35%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,415
1101,SPY200619C420,0.01,0.0,0,1,0.05%,99.95%,0.09%,0.0,0.0,0.0,1,"1,242",0.005,0.0,42.83%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,420
1102,SPY200619C425,0.01,0.0,0,23,0.04%,99.96%,0.09%,0.0,0.0,0.0,23,138,0.005,0.0,44.27%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,425
1103,SPY200619C430,0.01,0.0,0,18,0.04%,99.96%,0.09%,0.0,0.0,0.0,18,36,0.005,0.0,45.70%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,430
1104,SPY200619C435,0.02,0.0,0,10,0.04%,99.96%,0.08%,0.0,0.0,0.0,10,118,0.005,0.0,47.11%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,435
1105,SPY200619C440,0.01,0.0,0,2,0.04%,99.96%,0.08%,0.0,0.0,0.0,2,"1,827",0.005,0.0,48.49%,0.0,0.0,0.005,0.0,0.01,19 JUN 20,440
1106,SPY200622C150,0.0,0.89,0,<empty>,86.05%,13.95%,24.82%,0.01,-0.04,0.08,<empty>,0,0.035,0.0,214.85%,155.9,0.0,155.935,155.73,156.14,22 JUN 20,150
1107,SPY200622C155,0.0,0.89,0,<empty>,86.86%,13.14%,23.56%,0.01,-0.07,0.09,<empty>,0,0.065,0.0,201.80%,150.9,0.0,150.965,150.75,151.18,22 JUN 20,155
1108,SPY200622C160,0.0,0.89,0,<empty>,87.62%,12.38%,22.35%,0.01,-0.08,0.09,<empty>,0,0.08,0.0,189.41%,145.9,0.0,145.98,145.76,146.2,22 JUN 20,160
1109,SPY200622C165,0.0,0.9,0,<empty>,88.37%,11.63%,21.13%,0.01,-0.07,0.09,<empty>,0,0.065,0.0,177.43%,140.9,0.0,140.965,140.76,141.17,22 JUN 20,165
1110,SPY200622C170,0.0,0.9,0,<empty>,89.05%,10.95%,20.02%,0.01,-0.06,0.08,<empty>,0,0.06,0.0,166.26%,135.9,0.0,135.96,135.76,136.16,22 JUN 20,170
1111,SPY200622C175,0.0,0.9,0,<empty>,89.63%,10.37%,19.06%,0.01,-0.08,0.08,<empty>,0,0.075,0.0,155.96%,130.9,0.0,130.975,130.77,131.18,22 JUN 20,175
1112,SPY200622C180,0.0,0.9,0,<empty>,90.20%,9.80%,18.10%,0.01,-0.07,0.08,<empty>,0,0.07,0.0,146.01%,125.9,0.0,125.97,125.77,126.17,22 JUN 20,180
1113,SPY200622C185,0.0,0.91,0,<empty>,90.81%,9.19%,17.08%,0.01,-0.04,0.08,<empty>,0,0.035,0.0,136.24%,120.9,0.0,120.935,120.73,121.14,22 JUN 20,185
1114,SPY200622C190,0.0,0.91,0,<empty>,91.15%,8.85%,16.51%,0.01,-0.09,0.08,<empty>,0,0.09,0.0,128.04%,115.9,0.0,115.99,115.78,116.2,22 JUN 20,190
1115,SPY200622C195,0.0,0.91,0,<empty>,91.60%,8.40%,15.74%,0.01,-0.09,0.08,<empty>,0,0.085,0.0,119.58%,110.9,0.0,110.985,110.78,111.19,22 JUN 20,195
1116,SPY200622C200,0.0,0.92,0,<empty>,92.00%,8.00%,15.06%,0.01,-0.09,0.08,<empty>,0,0.085,0.0,111.60%,105.9,0.0,105.985,105.79,106.18,22 JUN 20,200
1117,SPY200622C205,0.0,0.92,0,<empty>,92.32%,7.68%,14.50%,0.01,-0.1,0.08,<empty>,0,0.1,0.0,104.19%,100.9,0.0,101.0,100.8,101.2,22 JUN 20,205
1118,SPY200622C210,0.0,0.92,0,<empty>,92.59%,7.41%,14.04%,0.02,-0.12,0.08,<empty>,0,0.12,0.0,97.23%,95.9,0.0,96.02,95.82,96.22,22 JUN 20,210
1119,SPY200622C215,0.0,0.93,0,<empty>,92.92%,7.08%,13.46%,0.02,-0.11,0.08,<empty>,0,0.11,0.0,90.22%,90.9,0.0,91.01,90.81,91.21,22 JUN 20,215
1120,SPY200622C220,0.0,0.93,0,<empty>,93.05%,6.95%,13.25%,0.02,-0.14,0.08,<empty>,0,0.15,0.0,84.17%,85.9,0.0,86.05,85.84,86.26,22 JUN 20,220
1121,SPY200622C225,0.0,0.93,0,<empty>,93.26%,6.74%,12.88%,0.02,-0.13,0.08,<empty>,0,0.155,0.0,77.98%,80.9,0.0,81.055,80.86,81.25,22 JUN 20,225
1122,SPY200622C230,0.0,0.93,0,<empty>,93.37%,6.63%,12.69%,0.02,-0.11,0.08,<empty>,0,0.175,0.0,72.26%,75.9,0.0,76.075,75.98,76.17,22 JUN 20,230
1123,SPY200622C235,0.0,0.94,0,<empty>,93.38%,6.62%,12.72%,0.02,-0.1,0.08,<empty>,0,0.21,0.0,67.03%,70.9,0.0,71.11,71.01,71.21,22 JUN 20,235
1124,SPY200622C240,0.0,0.94,0,<empty>,93.31%,6.69%,12.86%,0.03,-0.1,0.08,<empty>,0,0.245,0.0,62.04%,65.9,0.0,66.145,66.05,66.24,22 JUN 20,240
1125,SPY200622C245,0.0,0.94,0,<empty>,93.13%,6.87%,13.24%,0.03,-0.09,0.08,<empty>,0,0.29,0.0,57.44%,60.9,0.0,61.19,61.09,61.29,22 JUN 20,245
1126,SPY200622C250,54.97,0.94,+.47,2,92.77%,7.23%,13.94%,0.04,-0.08,0.08,2,2,0.35,0.0,53.23%,55.9,54.97,56.25,56.15,56.35,22 JUN 20,250
1127,SPY200622C255,46.58,0.94,+3.24,3,92.23%,7.77%,14.99%,0.05,-0.08,0.08,3,13,0.42,0.0,49.32%,50.9,0.0,51.32,51.21,51.43,22 JUN 20,255
1128,SPY200622C260,41.72,0.93,<empty>,6,91.32%,8.68%,16.75%,0.06,-0.08,0.09,6,6,0.53,0.0,45.97%,45.9,0.0,46.43,46.33,46.53,22 JUN 20,260
1129,SPY200622C265,38.18,0.92,0,0,90.15%,9.85%,19.02%,0.07,-0.08,0.1,0,0,0.655,0.0,42.75%,40.9,0.0,41.555,41.45,41.66,22 JUN 20,265
1130,SPY200622C266,0.0,0.92,0,<empty>,89.84%,10.16%,19.62%,0.07,-0.08,0.1,<empty>,0,0.69,0.0,42.19%,39.9,0.0,40.59,40.5,40.68,22 JUN 20,266
1131,SPY200622C267,0.0,0.92,0,<empty>,89.51%,10.49%,20.25%,0.07,-0.08,0.11,<empty>,0,0.725,0.0,41.62%,38.9,0.0,39.625,39.53,39.72,22 JUN 20,267
1132,SPY200622C268,37.87,0.92,<empty>,1,89.16%,10.84%,20.94%,0.07,-0.09,0.11,1,0,0.765,0.01,41.09%,37.9,37.87,38.665,38.57,38.76,22 JUN 20,268
1133,SPY200622C269,0.0,0.91,0,<empty>,88.79%,11.21%,21.64%,0.07,-0.09,0.11,<empty>,0,0.805,0.01,40.54%,36.9,0.0,37.705,37.61,37.8,22 JUN 20,269
1134,SPY200622C270,37.31,0.91,+5.54,1,88.39%,11.61%,22.42%,0.08,-0.09,0.12,1,3,0.85,0.01,40.03%,35.9,0.0,36.75,36.66,36.84,22 JUN 20,270
1135,SPY200622C271,32.22,0.91,+4.16,1,88.03%,11.97%,23.11%,0.08,-0.09,0.12,1,1,0.885,0.01,39.42%,34.9,0.0,35.785,35.69,35.88,22 JUN 20,271
1136,SPY200622C272,33.1,0.9,<empty>,1,87.58%,12.42%,23.97%,0.08,-0.09,0.13,1,1,0.935,0.01,38.91%,33.9,0.0,34.835,34.74,34.93,22 JUN 20,272
1137,SPY200622C273,0.0,0.9,0,<empty>,87.10%,12.90%,24.90%,0.08,-0.09,0.13,<empty>,0,0.99,0.01,38.43%,32.9,0.0,33.89,33.79,33.99,22 JUN 20,273
1138,SPY200622C274,0.0,0.89,0,<empty>,86.63%,13.37%,25.79%,0.08,-0.1,0.13,<empty>,0,1.04,0.01,37.90%,31.9,0.0,32.94,32.84,33.04,22 JUN 20,274
1139,SPY200622C275,32.0,0.89,+3.01,1,86.12%,13.88%,26.76%,0.09,-0.1,0.14,1,118,1.095,0.01,37.38%,30.9,32.0,31.995,31.81,32.18,22 JUN 20,275
1140,SPY200622C276,0.0,0.88,0,<empty>,85.56%,14.44%,27.84%,0.09,-0.1,0.14,<empty>,0,1.16,0.01,36.91%,29.9,0.0,31.06,30.96,31.16,22 JUN 20,276
1141,SPY200622C277,0.0,0.88,0,<empty>,84.98%,15.02%,28.95%,0.09,-0.1,0.15,<empty>,6,1.225,0.01,36.42%,28.9,0.0,30.125,30.02,30.23,22 JUN 20,277
1142,SPY200622C278,19.66,0.87,-.44,10,84.37%,15.63%,30.12%,0.09,-0.1,0.15,10,26,1.295,0.01,35.94%,27.9,0.0,29.195,29.09,29.3,22 JUN 20,278
1143,SPY200622C279,18.85,0.87,-.43,25,83.75%,16.25%,31.32%,0.09,-0.11,0.16,25,35,1.365,0.01,35.44%,26.9,0.0,28.265,28.16,28.37,22 JUN 20,279
1144,SPY200622C280,22.69,0.86,-.82,24,83.06%,16.94%,32.62%,0.09,-0.11,0.16,24,277,1.445,0.01,34.98%,25.9,0.0,27.345,27.24,27.45,22 JUN 20,280
1145,SPY200622C281,22.56,0.85,+5.15,1,82.36%,17.64%,33.96%,0.1,-0.11,0.17,1,66,1.525,0.01,34.49%,24.9,0.0,26.425,26.32,26.53,22 JUN 20,281
1146,SPY200622C282,21.96,0.85,0,0,81.63%,18.37%,35.37%,0.1,-0.11,0.18,0,187,1.61,0.01,34.00%,23.9,0.0,25.51,25.4,25.62,22 JUN 20,282
1147,SPY200622C283,20.8,0.84,0,0,80.83%,19.17%,36.88%,0.1,-0.12,0.18,0,159,1.705,0.01,33.54%,22.9,0.0,24.605,24.5,24.71,22 JUN 20,283
1148,SPY200622C284,19.57,0.83,+3.92,22,80.02%,19.98%,38.43%,0.1,-0.12,0.19,22,644,1.8,0.01,33.05%,21.9,0.0,23.7,23.59,23.81,22 JUN 20,284
1149,SPY200622C285,19.4,0.82,0,0,79.13%,20.87%,40.13%,0.1,-0.12,0.19,0,"1,414",1.91,0.01,32.61%,20.9,0.0,22.81,22.7,22.92,22 JUN 20,285
1150,SPY200622C286,20.7,0.81,+3.49,4,78.23%,21.77%,41.83%,0.1,-0.12,0.2,4,66,2.015,0.01,32.12%,19.9,0.0,21.915,21.8,22.03,22 JUN 20,286
1151,SPY200622C287,19.84,0.8,+3.88,1,77.26%,22.74%,43.67%,0.1,-0.13,0.21,1,260,2.135,0.01,31.66%,18.9,0.0,21.035,20.92,21.15,22 JUN 20,287
1152,SPY200622C288,18.63,0.79,0,0,76.27%,23.73%,45.56%,0.1,-0.13,0.21,0,80,2.255,0.01,31.17%,17.9,0.0,20.155,20.04,20.27,22 JUN 20,288
1153,SPY200622C289,16.13,0.78,0,0,75.20%,24.80%,47.59%,0.1,-0.13,0.22,0,1,2.39,0.01,30.72%,16.9,0.0,19.29,19.18,19.4,22 JUN 20,289
1154,SPY200622C290,17.62,0.77,+2.84,200,74.17%,25.83%,49.54%,0.1,-0.13,0.23,200,625,2.505,0.01,30.14%,15.9,17.85,18.405,18.37,18.44,22 JUN 20,290
1155,SPY200622C291,16.06,0.76,0,0,72.99%,27.01%,51.77%,0.1,-0.13,0.23,0,103,2.655,0.01,29.67%,14.9,0.0,17.555,17.52,17.59,22 JUN 20,291
1156,SPY200622C292,15.26,0.75,0,0,71.79%,28.21%,54.05%,0.1,-0.14,0.24,0,97,2.805,0.02,29.17%,13.9,0.0,16.705,16.67,16.74,22 JUN 20,292
1157,SPY200622C293,16.0,0.73,-.45,1,70.48%,29.52%,56.51%,0.1,-0.14,0.24,1,194,2.975,0.02,28.72%,12.9,16.0,15.875,15.83,15.92,22 JUN 20,293
1158,SPY200622C294,14.32,0.72,+2.02,72,69.14%,30.86%,59.03%,0.1,-0.14,0.25,72,458,3.145,0.02,28.21%,11.9,14.53,15.045,15.01,15.08,22 JUN 20,294
1159,SPY200622C295,14.3,0.71,+1.82,183,67.71%,32.29%,61.73%,0.1,-0.14,0.26,183,635,3.335,0.02,27.75%,10.9,14.3,14.235,14.2,14.27,22 JUN 20,295
1160,SPY200622C296,12.98,0.69,-.40,44,66.21%,33.79%,64.54%,0.1,-0.14,0.26,44,240,3.535,0.02,27.27%,9.9,13.0,13.435,13.4,13.47,22 JUN 20,296
1161,SPY200622C297,13.17,0.68,+1.94,"1,067",64.64%,35.36%,67.48%,0.1,-0.14,0.27,"1,067","1,079",3.745,0.02,26.79%,8.9,0.0,12.645,12.61,12.68,22 JUN 20,297
1162,SPY200622C298,9.9,0.66,0,0,62.98%,37.02%,70.57%,0.1,-0.14,0.27,0,876,3.975,0.02,26.33%,7.9,0.0,11.875,11.84,11.91,22 JUN 20,298
1163,SPY200622C299,10.58,0.64,+1.50,156,61.25%,38.75%,73.79%,0.1,-0.15,0.28,156,370,4.215,0.02,25.85%,6.9,10.58,11.115,11.08,11.15,22 JUN 20,299
1164,SPY200622C300,9.52,0.62,-.15,2,59.43%,40.57%,77.17%,0.1,-0.15,0.28,2,"1,102",4.475,0.02,25.38%,5.9,9.87,10.375,10.34,10.41,22 JUN 20,300
1165,SPY200622C301,9.63,0.6,+.03,1,57.53%,42.47%,80.71%,0.09,-0.15,0.29,1,66,4.755,0.02,24.93%,4.9,9.63,9.655,9.62,9.69,22 JUN 20,301
1166,SPY200622C302,8.55,0.58,+.60,9,55.54%,44.46%,84.36%,0.09,-0.14,0.29,9,128,5.045,0.02,24.45%,3.9,8.55,8.945,8.91,8.98,22 JUN 20,302
1167,SPY200622C303,8.33,0.56,+.75,136,53.47%,46.53%,88.18%,0.09,-0.14,0.29,136,104,5.365,0.02,24.00%,2.9,8.33,8.265,8.23,8.3,22 JUN 20,303
1168,SPY200622C304,7.71,0.54,+.62,56,51.31%,48.69%,92.14%,0.09,-0.14,0.3,56,142,5.705,0.02,23.56%,1.9,7.71,7.605,7.57,7.64,22 JUN 20,304
1169,SPY200622C305,7.01,0.52,+.09,"1,308",49.07%,50.93%,96.22%,0.08,-0.14,0.3,"1,308",772,6.065,0.02,23.10%,0.9,7.01,6.965,6.93,7.0,22 JUN 20,305
1170,SPY200622C306,6.39,0.49,+.54,42,46.75%,53.25%,99.49%,0.08,-0.14,0.3,42,93,6.35,0.02,22.66%,0.0,6.39,6.35,6.32,6.38,22 JUN 20,306
1171,SPY200622C307,5.8,0.47,+.48,65,44.36%,55.64%,94.26%,0.08,-0.14,0.3,65,494,5.76,0.02,22.22%,0.0,5.82,5.76,5.73,5.79,22 JUN 20,307
